,index,review,rating,score_cat,country
7513,2137,i love the fast responses when's this app does not have an answer it will not spend your time and instead will gave you were you might find an answer to your question,5.0,positive,au
7514,2137,try it it's fun,5.0,positive,au
7515,2138,has saved our business considerable time in developing process development platforms,5.0,positive,au
7516,2138,with considerable accuracy presented,5.0,positive,au
7517,2138,the key we believe is to be very socratic in the way questions are framed,5.0,positive,au
7518,2138,a wonderful service,5.0,positive,au
7519,2139,has been a good learning tool but unfortunately it's not up to speed subconsciously i'm driving light crazy sorry i like i and i'm have to try slow down and it's hard to do when your going so fast and have to stop as you loose yourself in the moment and sometimes you miss it but it's still good though,3.0,negative,au
7520,2140,the websites version history is in sep 2020 in the app it is sep 2021 i don't care about how it doesn't know anything before 2021. second you don't have a limit afaik.,5.0,positive,au
7521,2140,last this has a quick response very great i hope it updates,5.0,positive,au
7522,2140,:,5.0,positive,au
7523,2141,highly recommend this app because of the amount of content and well put together content that it can generate,5.0,positive,au
7524,2141,makes texting and writing much more efficient and enjoyable,5.0,positive,au
7525,2142,chatgpt is a amazing program it provides much information and helped me ace all of my assignments etc,5.0,positive,au
7526,2142,but if your using this for homework as well as i am make sure to check the writing because teachers can check if u written it by air,5.0,positive,au
7527,2142,thanks you chatgpt u saved my life,5.0,positive,au
7528,2143,i'm really enjoying this ai tools,5.0,positive,au
7529,2143,my curious mind has been blown away by how much information this offers us and in normal daily situations,5.0,positive,au
7530,2143,particularly in helping to plan and manage um well everything i in a blink of an eyes,5.0,positive,au
7531,2143,breath taking,5.0,positive,au
7532,2144,the chatgpt is app is simply incredible,5.0,positive,au
7533,2144,it surpasses all expectations with its comprehensive knowledge natural language processing and userfriendly interface,5.0,positive,au
7534,2144,from prompt and accurate responses to a seamless user experience it's the ultimate conversational ai assistant,5.0,positive,au
7535,2144,highly recommended,5.0,positive,au
7536,2145,automation has made my day to day activities much easier and i have probably learned more in a week than my entire career,5.0,positive,au
7537,2145,it'll be interesting to learn if machine learning is possible here a to what extent,5.0,positive,au
7538,2146,some basic functions work but it struggles with more complex tasks,3.0,negative,au
7539,2146,can't answer most question as clear as googled,3.0,negative,au
7540,2146,the information being so out dated with no live update is most frustrating,3.0,negative,au
7541,2146,and it's trying to be too politically correct by giving obvious warnings and cautions,3.0,negative,au
7542,2147,no credit or source given overtime i ask a general question it wont tell me where that info came from,2.0,negative,au
7543,2147,that's highly unethical,2.0,negative,au
7544,2147,chatgpt could be a very useful tool but only if it cites where it is getting the information from,2.0,negative,au
7545,2147,if you don't fix it people like me will move on to an ai chat that references and gives credit to the original writerresearcher.,2.0,negative,au
7546,2148,works really well,5.0,positive,au
7547,2148,specially for translations,5.0,positive,au
7548,2148,you say a text in your language and ask to translate to another one as a native speaker would do,5.0,positive,au
7549,2148,and you don't need to text you can just talk,5.0,positive,au
7550,2148,fantastic app,5.0,positive,au
7551,2149,when i said what should i do before i go on a road trip it said many things with over 15 things to do before and at the end it said enjoy your trip,5.0,positive,au
7552,2150,can you please make sure the search option is available so that i don't waste time searching for old searches i made,5.0,positive,au
7553,2151,good app,5.0,positive,au
7554,2151,been using to answer and explain my curious thoughts and sometimes help in important questions,5.0,positive,au
7555,2151,it's like asking questions to your school teacher who knows everything,5.0,positive,au
7556,2152,undeniably a must have app cutting edge tech right at your very hands,5.0,positive,au
7557,2152,just a treat to use and so handy,5.0,positive,au
7558,2152,the app i has evolved rapidly and is just as good if not better than the website uid,5.0,positive,au
7559,2152,55 for the team at openai.,5.0,positive,au
7560,2153,i use chatgpt almost daily for all those little things i used to googled,5.0,positive,au
7561,2153,very useful,5.0,positive,au
7562,2153,of course in some cases further research is advisable but the quick and concise answers are perfect for my needs,5.0,positive,au
7563,2154,if the response you chatgpt are writing is way off the mark i need to be able to stop you mid flight and then redirect you,1.0,negative,au
7564,2154,unfortunately when i stop you and enter my text i can only restart what you are writing and waste a significant amount of time while i wait for you to finish your wrong response,1.0,negative,au
7565,2154,this is a constant issue,1.0,negative,au
7566,2155,amazing app that provides great inspiration for your stories and creativity,5.0,positive,au
7567,2155,i still have a great time even without the paid version of chatgpt.,5.0,positive,au
7568,2155,thanks developers of this app for providing us it,5.0,positive,au
7569,2156,now this app is great it can answer all of your questions in a second it's like chatting to a smart best friend i gotta to say to whoever made this keep up the great work and everybody use this app it is amazing,5.0,positive,au
7570,2157,it's the best thing ever i can ask it something and it always has an answer to it,5.0,positive,au
